"cluster","mean","scale","shape","logCompLik"
25,-0.311955123640548,222.276376456229,5.8076437576581,75877.0368253923
188,-0.323733752303229,92.6315915226184,6.44446851927891,109509.590301354
147,-0.452556469575389,127.873213257571,7.81496350684946,72570.5859396645
86,-0.516599491141715,105.438710968983,5.48851893482416,120365.04285606
189,-0.616892735614288,88.6876314164832,5.52847517407974,39142.6951611783
250,-0.407667206557728,61.0939595824493,7.99251078785833,52872.4623905846
23,-0.346795296783805,152.180317275495,7.43370963618276,105055.43220472
104,-0.374569945625726,110.38602217748,6.49450665243902,109682.792566256
129,-0.45409613456151,217.822543542075,4.81680434299834,109779.626175207
68,-0.227765337043307,139.540210716921,11.7063063264402,98003.6510383896
208,-0.460728150487142,53.83653999012,6.72548115775029,96092.0213930321
148,-0.226171496720479,34.0898631470451,14.2757463023314,83493.4504902911
105,-0.277614149765545,68.2576766176497,13.1164795289918,42793.6146382885
45,-0.502117447089483,108.912504147011,5.42811858893686,119210.223437905
230,-0.323114120287846,71.8109559304385,10.6910902045623,58153.4130958152
26,-0.309874400988437,93.5572845975708,9.84737276998074,84121.3533350539
46,-0.638178050934243,31.919211864885,6.94664357420443,36812.7249522785
168,-0.41377808817876,138.221766503789,6.4157185207807,108092.622658158
87,-0.325058641548031,65.4966072588229,6.75454361703507,79744.7216180097
27,-0.637268311417505,21.6633661582613,11.7887838879543,40106.853915796
88,-0.388994509481764,10,7.74540110156816,-1e+15
13,-0.365232010245187,121.197858827964,8.79354173460284,90936.2008422266
231,-0.283156544857765,35.104000585828,9.38771059260522,60369.6829897948
106,-0.443025627999961,110.356078198837,5.88701991723411,70559.3508086239
209,-0.390415745226761,80.6571839896067,6.44999140126336,96321.3189983719
19,-0.33781956243603,63.8196441943383,9.66908184405432,153711.694910224
169,-0.274965920423492,151.905465875146,8.3149548899995,45476.0118939887
149,-0.338349771570416,65.9462607508422,9.4478731012113,146638.746031722
232,-0.304951629995299,69.6686647417747,10.5704522056397,39077.2529500514
28,-0.421674203778159,106.909233891671,8.99506495853227,53887.9268590236
29,-0.385607089615127,10,9.1640114327507,-1e+15
15,-0.329725479058999,10,8.72803593508654,-1e+15
69,-0.40432094293999,197.420659044173,6.08905063513769,88315.5462859165
47,-0.369868052791086,94.7002780730866,6.21818818096891,91851.2827054835
107,-0.435636883487803,117.438939240772,6.82052136676774,71590.1461084894
21,-0.346207655117851,119.262263598719,7.53713974924676,76454.7654515897
130,-0.434772948468084,99.5241542657437,6.86727522143563,92091.6935937704
3,-0.476170448464932,74.4780994299331,5.86876188751554,59134.3375168818
131,-0.528300998015147,10,7.98061396282859,-1e+15
17,-0.434821221648203,115.594092653046,5.67057697198151,95794.5756343161
150,-0.355635521780221,55.5787220982748,7.72022296590815,69099.7025875067
89,-0.346719913809967,93.0638627253249,8.50817024918394,103480.016708561
190,-0.419233077781627,77.6942763596297,8.31617606893553,146190.222207955
233,-0.345190663445526,65.2903112970001,7.72319433212175,99700.1104449218
48,-0.280729129459241,82.7294808981352,8.79465094594245,80728.7208795942
108,-0.343918053634505,61.5699476277047,9.26415453017746,102651.953466002
210,-0.265610330683063,137.720365521962,11.2064437362563,69688.1000247349
30,-0.340082601330652,157.19392831267,6.5642520150272,57686.9048513872
7,-0.402701125786898,36.4365750750044,7.4203717832533,131239.043445513
31,-0.391350705810029,10,8.82228220612731,-1e+15
151,-0.451950160560389,167.791583449317,6.00692077051887,73192.4194620792
234,-0.466964494810344,63.4850023077899,9.10055090604818,107148.688354026
132,-0.4598142017437,80.6714218472125,6.79693026480971,67894.2258536047
70,-0.357787128078872,33.6645450163046,10.8509766843693,57067.4776556556
170,-0.281393858168288,52.4002058735457,11.6038638912642,143943.476730177
32,-0.386737774912157,56.4263909170395,8.59100537294183,64382.2634335341
49,-0.418546898567969,185.557029887789,6.82547574535569,77082.997352722
191,-0.429153527088062,69.0096363471478,7.73552108527034,121676.052395786
235,-0.344979887067544,62.9706680665592,9.42833653832804,73707.8288908086
133,-0.271048480515442,77.0484961253229,13.0668615720465,63556.1662427284
9,-0.375187928673464,101.932519086992,8.81994221789553,107547.478654867
211,-0.300800623310791,64.4854888197945,8.73918849789339,104275.120373869
109,-0.348744642596478,142.172334758627,6.64179647976937,108208.374354452
71,-0.478894993076817,85.6803427781501,7.69195243948942,54783.0777783921
152,-0.305183166847619,68.2204638025482,7.5395931681602,72093.2696530728
33,-0.36399577458589,114.312164033933,7.13521551556296,37542.0247886582
90,-0.289573775050454,89.3055003488583,10.0629052570402,55594.4984248406
236,-0.339786399929353,111.97421219969,9.01217944501087,61669.1878176832
72,-0.392268956384963,70.7962809890939,8.07996996376106,37996.5096214748
11,-0.283882099445279,272.398865734023,6.2805664631922,39486.2731995234
171,-0.432846266650822,76.7518568013337,6.46069560325155,96913.5845102564
134,-0.422154352864294,80.9388857826014,8.0467969725626,84146.67436322
153,-0.378101653364415,164.741256170069,8.34744130916983,91915.688209231
237,-0.442194156622214,99.6843103654882,5.96920036783281,54173.9696466484
192,-0.460208145328595,59.309945861638,6.52234899318973,107209.419922027
5,-0.42074906363819,109.056691528913,9.25816506048794,109004.759345862
154,-0.360459257804325,10,9.52622134499671,-1e+15
91,-0.306027184493102,68.048202832632,10.9336948469269,84737.0394681516
34,-0.289175905717428,90.1027117377637,9.04252193533353,88309.7524512273
135,-0.292585002982735,72.5479578578581,11.3547891378666,79344.2659536866
110,-0.3477568344321,61.9931602079837,9.06835800303514,96566.8127836976
238,-0.329925970303274,257.569727860084,5.43400919935262,47826.8510523509
92,-0.228062411731522,52.7017792157655,13.429855006338,74393.9577666908
212,-0.367753523996009,102.717167464851,5.88043429955658,143749.550429599
155,-0.307217863079545,114.800088287238,7.42894379857472,75369.1324162158
35,-0.298636564185822,74.3372144076348,8.88922625620172,58413.623038961
156,-0.448942472221307,10,7.91824041418042,-1e+15
111,-0.276996406310041,90.6851846571606,10.5377004794992,53583.0359987031
193,-0.390418533050185,179.804936604895,5.88071076940692,86674.5014464789
50,-0.413282761904329,78.6030970772216,6.14740336092532,97355.6037303183
93,-0.375021007621707,104.645442779796,6.31113155179938,41923.2101981748
73,-0.355632865250103,104.996532629527,9.78972054161121,161678.422164307
136,-0.325978101317473,129.256579421396,7.69706038258568,67202.903620625
172,-0.368631288959388,134.517772852327,6.89903467898994,99840.865204327
239,-0.355719997429462,104.523549572229,7.67408596426873,72272.1891566902
173,-0.355939609628611,10,9.16558692035205,-1e+15
137,-0.362863320796967,10,7.99601637588034,-1e+15
157,-0.628065483702167,40.4732815517671,7.77902383625867,37526.1916402949
194,-0.277040094404461,116.528689352428,9.48619645687261,35845.2891644618
51,-0.251641531507079,118.248918787141,11.2052372606186,96291.3777428097
213,-0.486593462761434,43.6183783066467,8.94537814144639,177412.026525569
36,-0.40413205543397,206.306972660177,6.64227914577951,110299.009242346
195,-0.344183651892106,61.2922373155283,10.174858518783,96061.4092466985
138,-0.361665650292348,69.3798501046227,8.53340189815527,72894.7246108154
196,-0.471145865024786,10,4.19640675187076,-1e+15
94,-0.349335188199314,140.240413986818,7.39541785574087,86126.4470768581
158,-0.50100688940641,94.3588295217546,5.30728897104347,117019.259967843
24,-0.435950875212606,94.8956598251243,7.04127105864552,122869.257205816
174,-0.390438783921775,111.363290843873,8.09486107316439,104539.113118479
112,-0.376433076148217,55.9724740385141,7.91469229995177,131526.41244585
139,-0.202814721263219,49.0965235262283,11.8562789010712,88658.9967802158
52,-0.388130545435809,97.344974776185,8.62440379147424,140043.075361068
113,-0.204952996644887,75.1624648146924,13.8988388756936,31781.2944974895
240,-0.390824742871466,51.0896204134503,9.29898747316157,62213.3642582913
197,-0.291846014875762,79.192883302248,10.7072006948509,90212.9817135055
74,-0.45493033623036,54.7027215988375,8.82437552534707,228179.001467605
37,-0.397215040361725,233.74632504914,6.10292354568749,104133.91498621
175,-0.353463672955246,242.249874122757,5.87873317115577,43612.5675870476
159,-0.312655036591351,32.5790688178362,13.8301478113202,106328.880501534
95,-0.491902058998118,55.6832006910361,6.87268457061059,92377.1237818962
14,-0.557314206221554,64.6254247445169,6.49966461438432,42072.6397385119
214,-0.424863530761514,39.8801495701842,7.76549409260779,111882.102101741
75,-0.338702572612992,127.886514954217,8.31778526239017,37535.940387956
176,-0.2959802578888,75.2310845750128,8.2667280596842,37903.386505717
198,-0.470908795947753,64.2355253060935,6.73354513522395,67180.5759522911
241,-0.411600164123352,74.9235404508422,7.2480444927168,65647.2079267796
53,-0.302979230914295,69.4264249150223,11.24644107144,108702.555771697
177,-0.318012871909246,18.7123653409464,10.8664770151755,31323.2457836957
16,-0.288506073924086,35.815405377431,13.3677522511536,67672.7276483869
96,-0.259891820865003,87.661030897352,10.5290181313502,92735.4339208072
114,-0.516775299063318,113.355532586908,5.01161585923497,85198.9939843939
215,-0.310816168969591,62.2683696295795,13.3938222926051,120445.86167885
178,-0.493783142330136,109.08191592909,7.65993388860758,64637.62701107
199,-0.484720081281495,53.518916429973,8.02906738415123,121208.98702864
76,-0.44730424862884,41.0327481190587,7.36974295801243,111434.510472156
179,-0.326228625335946,104.739098468724,9.69148011500215,58711.5059622227
2,-0.445758993684149,10,8.7109184324276,-1e+15
54,-0.486435066836612,51.3757554217605,8.08605522147247,136305.012056288
115,-0.343817556405967,75.2675561265107,8.19990321548599,87950.1449287512
97,-0.286877406337011,156.435841480996,6.64785225850066,93594.2883577612
216,-0.361751401642953,128.556660431077,5.70894009718573,81865.0922299749
20,-0.387935431604303,129.87855182631,7.89120244090503,43933.4299450983
217,-0.224040906006148,37.8556926484237,13.6786052455217,67103.2163937034
77,-0.284205346382712,50.6216944323364,11.9200308523829,82275.230084193
78,-0.340345606733107,10,9.19868524977365,-1e+15
18,-0.347640334873073,82.0307387109239,7.99614438944222,109588.131355167
116,-0.470879338936111,85.1007025898295,6.86086271829691,83616.0937019255
98,-0.540937673972641,64.0610240922679,7.11936095942237,85440.3090557763
200,-0.40461304369986,98.8760887841019,8.79613236783505,111766.381655998
218,-0.315761827545838,90.5165474245946,9.78258974052277,90996.5731923431
99,-0.30879099451908,48.3462708576249,11.2580981418156,64691.1287814574
55,-0.39658913525609,34.8185925649912,8.30034136726172,141219.29164859
180,-0.51563747954607,177.450927238228,4.37261736504771,93471.7900462576
56,-0.206786490428417,68.6327665770288,13.5654903717511,114714.916618493
117,-0.469736537384275,58.3610341364384,6.27625995087132,105106.772137063
219,-0.398528173352813,52.7405684371117,8.29354484304569,146207.927221077
57,-0.329799922246557,151.308568675828,8.32484612083224,105497.98383561
22,-0.301309593245973,58.3242204883394,9.58422452070809,77981.699028917
118,-0.342416461598023,59.8395360734106,10.86465451832,128731.419542469
220,-0.361491138223118,93.353590381087,8.82760392845746,41602.8218443634
119,-0.40781056017086,46.9880265280617,7.46310030679125,124706.928435451
