ELI,TMR,EA,cluster,mean_intensity,n_points,flagged,indicator_threshold,mean_threshold
0.2722829375195076,1.177545228029655,3.092867513583583,126,0.6948198665378253,5285,FALSE,0.32344683921867895,0.6638807745701447
0.153217199275966,1.1405670510508075,2.5923399551052038,127,0.7829860835621004,5055,FALSE,0.32344683921867895,0.6638807745701447
0.1636186433112593,1.150864903140964,3.392014276104582,128,0.775979983319433,5450,FALSE,0.32344683921867895,0.6638807745701447
0.33979051200205523,1.4206777998660642,2.5885404170020405,129,0.6549558833890288,7742,TRUE,0.32344683921867895,0.6638807745701447
0.26156243205339835,1.1779005956958697,3.265006564248106,13,0.7036901147485347,5247,FALSE,0.32344683921867895,0.6638807745701447
0.3257853957948501,1.2372073432988144,3.3806319389522,130,0.6613134189781543,5990,TRUE,0.32344683921867895,0.6638807745701447
0.4521496353965348,1.2154772189995167,2.6135935082448003,131,0.5939437797806453,8535,TRUE,0.32344683921867895,0.6638807745701447
0.34591248785161816,1.2559657186454873,3.006779107562896,132,0.647178670987567,4462,TRUE,0.32344683921867895,0.6638807745701447
0.1766659573074783,1.1331123677422918,3.1634031461562278,133,0.7645403801865803,3425,FALSE,0.32344683921867895,0.6638807745701447
0.30537048669875927,1.1926230284808323,3.095700980004006,134,0.6725838913700355,5035,FALSE,0.32344683921867895,0.6638807745701447
0.19756997449398456,1.148772855172069,3.311088177677352,135,0.7494628402548392,4567,FALSE,0.32344683921867895,0.6638807745701447
0.23492732686953954,1.1930106086004078,3.412716565983937,136,0.7261546160466489,4424,FALSE,0.32344683921867895,0.6638807745701447
0.2741157710052837,1.2269850108193971,2.891956865147159,137,0.6973312352777975,7864,FALSE,0.32344683921867895,0.6638807745701447
0.2623887156348397,1.1774333929693928,3.3328460199535592,138,0.7039693372864452,4713,FALSE,0.32344683921867895,0.6638807745701447
0.10936746710835592,1.136465382003793,2.715053806380228,139,0.8187502216581853,5579,FALSE,0.32344683921867895,0.6638807745701447
0.4403961500472563,1.261644754449903,3.0614596829245606,14,0.5891638715253782,2747,TRUE,0.32344683921867895,0.6638807745701447
0.36031933356037255,1.292645331257256,2.8280683986759962,140,0.6412253889792102,4799,TRUE,0.32344683921867895,0.6638807745701447
0.3525331009267552,1.287555935923304,2.8461416240696837,141,0.6479132872252731,11891,TRUE,0.32344683921867895,0.6638807745701447
0.2955243774070933,1.240625059501927,3.236470355860435,142,0.6810436236355457,5361,FALSE,0.32344683921867895,0.6638807745701447
0.20857021248009505,1.1864116611230684,3.519342879721848,143,0.743715668085416,3969,FALSE,0.32344683921867895,0.6638807745701447
0.20540143026872895,1.1957440718406824,2.898982298140571,144,0.7468555766850026,3352,FALSE,0.32344683921867895,0.6638807745701447
0.24118838827023006,1.1518135854384146,2.7276565128355164,145,0.7196277382264933,9327,FALSE,0.32344683921867895,0.6638807745701447
0.21498708282905588,1.168484966253762,3.2512529413056694,146,0.7368195498528505,5453,FALSE,0.32344683921867895,0.6638807745701447
0.3431252870579218,1.2116297892093268,3.1877133817289356,147,0.6487924477306511,4155,TRUE,0.32344683921867895,0.6638807745701447
0.12790104691072737,1.113252273166415,3.152551102888949,148,0.8021974442523759,4761,FALSE,0.32344683921867895,0.6638807745701447
0.23900295056804258,1.1736365655892482,3.3770800921790505,149,0.7199160377829977,9095,FALSE,0.32344683921867895,0.6638807745701447
0.24567058336702022,1.1844385934932413,2.6451356840135873,15,0.717865311338317,9198,FALSE,0.32344683921867895,0.6638807745701447
0.25445259875640425,1.235084351198128,3.4556939564144264,150,0.7100772888449437,4927,FALSE,0.32344683921867895,0.6638807745701447
0.34461433363949195,1.3250787777367796,2.5938426163481787,151,0.6497444388290897,4751,TRUE,0.32344683921867895,0.6638807745701447
0.21578902173854034,1.2124601855005113,2.9647813339670477,152,0.7409692562847089,5404,FALSE,0.32344683921867895,0.6638807745701447
0.2632042802517131,1.1813945591637136,2.988575071326334,153,0.7016089577510328,5028,FALSE,0.32344683921867895,0.6638807745701447
0.2705342088420615,1.1870246435094283,2.7497660304714353,154,0.6982812108239187,7145,FALSE,0.32344683921867895,0.6638807745701447
0.21007451901213903,1.2300073120918467,3.5721313291449253,155,0.7434415175293806,5135,FALSE,0.32344683921867895,0.6638807745701447
0.3582585980913956,1.2356230496265306,2.676618909898944,156,0.6405220835809071,6750,TRUE,0.32344683921867895,0.6638807745701447
0.4969966334477615,1.1479271596673386,2.410792187724078,157,0.5543588989984781,2147,TRUE,0.32344683921867895,0.6638807745701447
0.38492508032365264,1.3354217198161022,2.4843276043032687,158,0.6246900035783154,8608,TRUE,0.32344683921867895,0.6638807745701447
0.2143230625186015,1.1044357102751268,3.046943611655161,159,0.7359724219678166,5901,FALSE,0.32344683921867895,0.6638807745701447
0.1928883245316419,1.1154296460201087,3.1829900134206404,16,0.752689508934061,3914,FALSE,0.32344683921867895,0.6638807745701447
0.2337509078232256,1.1872768430141656,2.8162857537589128,160,0.7251573817098762,7584,FALSE,0.32344683921867895,0.6638807745701447
0.31141661509712826,1.1903721406623415,3.2558954304681023,161,0.66936331642214,4680,FALSE,0.32344683921867895,0.6638807745701447
0.303135473745499,1.1938034929779513,2.7590600276078687,162,0.676398281430524,6878,FALSE,0.32344683921867895,0.6638807745701447
0.2557689693394599,1.2425820036572146,2.7169541028940345,163,0.7100963466229966,2854,FALSE,0.32344683921867895,0.6638807745701447
0.21657496728542902,1.2004347677114537,3.5204002219877504,164,0.7394825263614264,3799,FALSE,0.32344683921867895,0.6638807745701447
0.15512302729919444,1.1166248955722637,3.102834953904207,165,0.7806182339898265,4387,FALSE,0.32344683921867895,0.6638807745701447
0.32817216154201595,1.2702402806379753,3.3219664836252396,166,0.6609554155310645,6730,TRUE,0.32344683921867895,0.6638807745701447
0.2813758241201281,1.1507313684373033,2.6290972940036,167,0.6877746379175907,4835,FALSE,0.32344683921867895,0.6638807745701447
0.30624270141654636,1.2435619316934685,3.154354720597366,168,0.6751350062397368,7109,FALSE,0.32344683921867895,0.6638807745701447
0.17979828078156482,1.1931926460486177,3.5014018744435993,169,0.7663795998928218,2834,FALSE,0.32344683921867895,0.6638807745701447
0.32361248773170614,1.3121014636885886,2.7892170813995607,17,0.6643219126974257,6880,FALSE,0.32344683921867895,0.6638807745701447
0.18630063117658238,1.1353293570293501,3.3439996224374533,170,0.7583372714836464,8600,FALSE,0.32344683921867895,0.6638807745701447
0.32217216924994535,1.2644325130218164,2.608095904256616,171,0.6639913035033473,6828,FALSE,0.32344683921867895,0.6638807745701447
0.2693003921837971,1.2278404512489929,2.8789037311132284,172,0.7012006861063466,6625,FALSE,0.32344683921867895,0.6638807745701447
0.2669309566653407,1.1972444224393735,3.416233969989132,173,0.701253793108302,4559,FALSE,0.32344683921867895,0.6638807745701447
0.2854251639718276,1.197636429937562,3.329581602935201,174,0.687628892357291,6270,FALSE,0.32344683921867895,0.6638807745701447
0.25825487429325167,1.2771595528455282,3.5496937875045407,175,0.7118068428219814,2957,FALSE,0.32344683921867895,0.6638807745701447
0.19769970489664043,1.1661285717423295,2.8384319466303896,176,0.7520657403010345,2590,FALSE,0.32344683921867895,0.6638807745701447
0.22534228393326747,1.1731836107212084,2.681852330340456,177,0.7293103700417766,2194,FALSE,0.32344683921867895,0.6638807745701447
0.37107424716573045,1.1977861962549001,2.8407337171943774,178,0.6295035771364871,3617,TRUE,0.32344683921867895,0.6638807745701447
0.22512632894213977,1.1580313697182643,3.2991337621214294,179,0.7296173559631777,3371,FALSE,0.32344683921867895,0.6638807745701447
0.24481152259782443,1.1934204386374239,2.7987642408982714,18,0.7169434556013822,7161,FALSE,0.32344683921867895,0.6638807745701447
0.40222487753860886,1.412969849625829,2.418422924333161,180,0.6168976317799847,7000,TRUE,0.32344683921867895,0.6638807745701447
0.27262010161424105,1.3217510655204796,3.074476039944517,181,0.7039761931692142,6099,FALSE,0.32344683921867895,0.6638807745701447
0.40442784860872516,1.1755961488367859,3.092086122003689,182,0.6095439669617684,6938,TRUE,0.32344683921867895,0.6638807745701447
0.16828449934469822,1.1377246460484012,3.2109853120265672,183,0.7708414778915437,5239,FALSE,0.32344683921867895,0.6638807745701447
0.11127392015446443,1.1429914736266953,3.3539290350463826,184,0.8187540315029443,1542,FALSE,0.32344683921867895,0.6638807745701447
0.31868407602977394,1.2186635588817596,3.475207288153512,185,0.666988209071242,9136,FALSE,0.32344683921867895,0.6638807745701447
0.21544730390600111,1.1613964087412572,3.3722627053674428,186,0.7367122601914735,3867,FALSE,0.32344683921867895,0.6638807745701447
0.3183315973317713,1.2035260988450391,3.3690529043529986,187,0.6664907709130078,6881,FALSE,0.32344683921867895,0.6638807745701447
0.23149959784855684,1.2887155893902191,3.0305758037435826,188,0.7303213201863811,8518,FALSE,0.32344683921867895,0.6638807745701447
0.4868162067865218,1.2746688263724069,2.7547373074964057,189,0.5621676197622777,2537,TRUE,0.32344683921867895,0.6638807745701447
0.24454938626224001,1.1637929634798334,2.7378390691280536,19,0.7168152971436458,9649,FALSE,0.32344683921867895,0.6638807745701447
0.307371273295868,1.1620918147407782,2.586666349534442,190,0.6718476571283325,8752,FALSE,0.32344683921867895,0.6638807745701447
0.3165066340880933,1.214080916027348,3.2210115303203555,191,0.6659820931691561,7697,FALSE,0.32344683921867895,0.6638807745701447
0.3520533303056846,1.2608631723779693,2.7257633164843558,192,0.6446648949750333,7729,TRUE,0.32344683921867895,0.6638807745701447
0.2891464858905219,1.2725488343777227,2.741310810912036,193,0.6891722532773678,5914,FALSE,0.32344683921867895,0.6638807745701447
0.18170558357403396,1.156450271513136,3.3011451617519483,194,0.7629839024742263,2149,FALSE,0.32344683921867895,0.6638807745701447
0.24265833593692018,1.1414769303324859,3.2301049792615872,195,0.7167747296859521,5695,FALSE,0.32344683921867895,0.6638807745701447
0.433170379154846,1.3822303454928544,3.481411871002133,196,0.6228792253420911,1691,TRUE,0.32344683921867895,0.6638807745701447
0.20128921877058029,1.1199203113269862,3.1192695054965958,197,0.749671368598151,5378,FALSE,0.32344683921867895,0.6638807745701447
0.35869241637025595,1.2629505868213318,3.147499725787109,198,0.6393651813792437,4593,TRUE,0.32344683921867895,0.6638807745701447
0.36391569555098424,1.1727560944162525,2.8256690364724157,199,0.633819352174316,7329,TRUE,0.32344683921867895,0.6638807745701447
0.3661396347133293,1.173926269229961,1.815819230316791,2,0.6422981706353336,6733,TRUE,0.32344683921867895,0.6638807745701447
0.28085858976736283,1.215830232324248,3.111868243675179,20,0.6905340648656157,2618,FALSE,0.32344683921867895,0.6638807745701447
0.2943597611109744,1.211133930717034,3.028774854916008,200,0.6799656015558474,6349,FALSE,0.32344683921867895,0.6638807745701447
0.3141567629953301,1.2238713874673872,2.6203149341614735,201,0.6685194429415651,3578,FALSE,0.32344683921867895,0.6638807745701447
0.2665503613250132,1.2538079698353086,2.755551122245095,202,0.7037385009543133,7775,FALSE,0.32344683921867895,0.6638807745701447
0.3066571794384256,1.1983307108161732,3.3963934899244466,203,0.6738428913885304,4756,FALSE,0.32344683921867895,0.6638807745701447
0.3932206615843814,1.300645055851677,2.743606377899545,204,0.6208355057231904,8749,TRUE,0.32344683921867895,0.6638807745701447
0.1841242019181331,1.1475672031840132,3.3205699758793354,205,0.7595701163227859,3812,FALSE,0.32344683921867895,0.6638807745701447
0.32666975046306584,1.2257585371219135,2.984863152876838,206,0.6587648436143265,4465,TRUE,0.32344683921867895,0.6638807745701447
0.3192109306514652,1.2018803284876869,2.4639314706992304,207,0.6638439315924104,7917,FALSE,0.32344683921867895,0.6638807745701447
0.3559687830720964,1.23196074104633,2.6570257538873547,208,0.6424261941944596,6941,TRUE,0.32344683921867895,0.6638807745701447
0.2852689496685572,1.2801412146977038,2.653085909432145,209,0.6892621931439278,7039,FALSE,0.32344683921867895,0.6638807745701447
0.2554662650770525,1.1785417281038042,3.430169617842875,21,0.7123822368718206,5091,FALSE,0.32344683921867895,0.6638807745701447
0.16572134081202705,1.1544218643130861,3.2882403423136193,210,0.7735890630186869,3689,FALSE,0.32344683921867895,0.6638807745701447
0.21209081699995244,1.196673987951711,3.547437757258935,211,0.7418064934116201,7247,FALSE,0.32344683921867895,0.6638807745701447
0.2714768741459132,1.286498593653056,3.013321482546618,212,0.702482940880496,11202,FALSE,0.32344683921867895,0.6638807745701447
0.37747952635574933,1.169700338474797,2.4394681104857203,213,0.6263316310662078,10660,TRUE,0.32344683921867895,0.6638807745701447
0.31863255128903856,1.2303490535428994,2.614511856274887,214,0.6649997541964134,7832,FALSE,0.32344683921867895,0.6638807745701447
0.20928344894249043,1.113618246595845,3.068994233871824,215,0.7395078289010666,6223,FALSE,0.32344683921867895,0.6638807745701447
0.26587398395833367,1.2531763210293274,2.970389637667736,216,0.7083604436686317,6271,FALSE,0.32344683921867895,0.6638807745701447
0.1266195190161253,1.1110959469649149,3.181858465485128,217,0.8037542849307556,3900,FALSE,0.32344683921867895,0.6638807745701447
0.22313151525710956,1.1764941650818006,3.3934642667134898,218,0.731803516241883,5506,FALSE,0.32344683921867895,0.6638807745701447
0.28928803171890655,1.2036590799559892,2.5311239676719617,219,0.6841882601797991,9455,FALSE,0.32344683921867895,0.6638807745701447
0.20099474918855706,1.1805243898229023,3.3537945431164045,22,0.7474245757081208,4974,FALSE,0.32344683921867895,0.6638807745701447
0.26418595406794837,1.1872928739654929,3.3820723712417777,220,0.7026274790517496,2540,FALSE,0.32344683921867895,0.6638807745701447
0.1299117503940286,1.1376708419601822,3.3502828614173503,221,0.803781259874991,4383,FALSE,0.32344683921867895,0.6638807745701447
0.4870472027307128,1.339854091304084,3.363537735873913,222,0.5986764100950952,884,TRUE,0.32344683921867895,0.6638807745701447
0.33878939988351053,1.2329022648241328,2.967907949457651,223,0.6506104014234867,8989,TRUE,0.32344683921867895,0.6638807745701447
0.3802649284343332,1.2389553445872141,3.293014357614242,224,0.6258506998709137,5663,TRUE,0.32344683921867895,0.6638807745701447
0.33003299493996807,1.2299807108697614,2.967380376207229,225,0.6565034913799922,6423,TRUE,0.32344683921867895,0.6638807745701447
0.21132979591136844,1.1440751236850957,3.0404175132656452,226,0.7385177499312706,4824,FALSE,0.32344683921867895,0.6638807745701447
0.2381648752525981,1.174629002655358,2.460240376719103,227,0.7193077849995507,4642,FALSE,0.32344683921867895,0.6638807745701447
0.23207186435009125,1.1643946680925386,3.427218659209855,228,0.7256300713574791,2536,FALSE,0.32344683921867895,0.6638807745701447
0.09791105129352899,1.099464114504862,2.4769855304349235,229,0.8268490959346256,4533,FALSE,0.32344683921867895,0.6638807745701447
0.2472238369365081,1.2252098622572754,3.4650620844898716,23,0.7158001046268311,6624,FALSE,0.32344683921867895,0.6638807745701447
0.23131934282697217,1.1419508581412083,3.2883888246642394,230,0.7258429725222895,3441,FALSE,0.32344683921867895,0.6638807745701447
0.1849889386831421,1.1601758578220915,2.823173721789126,231,0.7605337891040449,4299,FALSE,0.32344683921867895,0.6638807745701447
0.20831226648323822,1.1456419135923137,3.34999013293453,232,0.7421755171413175,2322,FALSE,0.32344683921867895,0.6638807745701447
0.25141687762145964,1.1981613290867987,2.913409726559669,233,0.7141066503240887,7129,FALSE,0.32344683921867895,0.6638807745701447
0.3525481712666735,1.1930362656992117,2.866693767148575,234,0.6409745490048151,6025,TRUE,0.32344683921867895,0.6638807745701447
0.245060450651508,1.1738155093203952,3.3109784735705308,235,0.7152505532998594,4586,FALSE,0.32344683921867895,0.6638807745701447
0.23470500929028132,1.1689119769596095,3.234289818852484,236,0.7228258438192496,3586,FALSE,0.32344683921867895,0.6638807745701447
0.33795688560852016,1.2811682787737484,2.7176864649820947,237,0.6553176553176553,3885,TRUE,0.32344683921867895,0.6638807745701447
0.23448297322724176,1.2730113422970029,2.990346017568252,238,0.7309292953694452,3409,FALSE,0.32344683921867895,0.6638807745701447
0.25966200778230963,1.193335281338534,3.473679874695094,239,0.7080321845077201,4756,FALSE,0.32344683921867895,0.6638807745701447
0.3249431119837219,1.2224316769421486,3.3957995944840644,24,0.6616513173439652,7876,TRUE,0.32344683921867895,0.6638807745701447
0.2840634053761087,1.174929463103542,3.203810275882795,240,0.6872639221107713,3814,FALSE,0.32344683921867895,0.6638807745701447
0.30465357750667005,1.2198695835541187,2.6459268503740807,241,0.6750962749356646,4395,FALSE,0.32344683921867895,0.6638807745701447
0.17013461524099385,1.14923219687168,2.6136618586561453,242,0.770335289993539,3890,FALSE,0.32344683921867895,0.6638807745701447
0.3788559469670886,1.2394935441181738,3.107972924489679,243,0.6255789497236703,7648,TRUE,0.32344683921867895,0.6638807745701447
0.3121854823951718,1.1827178064575568,2.6246567249617283,244,0.6691738688182014,8501,FALSE,0.32344683921867895,0.6638807745701447
0.23919927000441202,1.169411569974344,2.984798724607789,245,0.7179441473559122,4230,FALSE,0.32344683921867895,0.6638807745701447
0.3783416172487521,1.221566696246599,3.0607547907854085,246,0.6260041999365126,3504,TRUE,0.32344683921867895,0.6638807745701447
0.2805432352098715,1.229368387775057,3.4182027741634315,247,0.6916294482063103,3155,FALSE,0.32344683921867895,0.6638807745701447
0.20376447863723834,1.1210506752570928,3.1687909752968255,248,0.7441453070256316,4698,FALSE,0.32344683921867895,0.6638807745701447
0.20964758246399232,1.1334492050514293,3.250224439748269,249,0.7407232620320856,4000,FALSE,0.32344683921867895,0.6638807745701447
0.22567281909041007,1.2595943759584487,3.051338369054799,25,0.7387150190428879,5490,FALSE,0.32344683921867895,0.6638807745701447
0.30845894210018826,1.1997640945606434,3.4733517828749987,250,0.6730378369188875,3523,FALSE,0.32344683921867895,0.6638807745701447
0.21511075801861743,1.1674710872134797,3.3848134109630172,26,0.7374594337062905,5006,FALSE,0.32344683921867895,0.6638807745701447
0.514828931538893,1.0679937028851674,2.0597068875549778,27,0.5437753626568403,1949,TRUE,0.32344683921867895,0.6638807745701447
0.31284335064942376,1.1853224113258107,3.0932316989321547,28,0.6677034389167852,2983,FALSE,0.32344683921867895,0.6638807745701447
0.29966411588609576,1.2086730329428605,2.7659184917814335,29,0.6813500337304521,6294,FALSE,0.32344683921867895,0.6638807745701447
0.35800121000738916,1.2940815999937556,2.5824644080796753,3,0.6405137089899073,4278,TRUE,0.32344683921867895,0.6638807745701447
0.2385323226210606,1.2037681296357534,3.331057785716643,30,0.7241076853184747,3908,FALSE,0.32344683921867895,0.6638807745701447
0.298229691064593,1.2205021940516827,2.7144550830405154,31,0.6791278290094536,6137,FALSE,0.32344683921867895,0.6638807745701447
0.2913487394028052,1.1953168821741629,3.482966501273615,32,0.6844894691804456,4262,FALSE,0.32344683921867895,0.6638807745701447
0.2657160381437867,1.2312703583061895,3.5392765017618646,33,0.703590527119939,2513,FALSE,0.32344683921867895,0.6638807745701447
0.1918496608880527,1.1681564033319392,3.395678061520635,34,0.7553380169468152,5584,FALSE,0.32344683921867895,0.6638807745701447
0.2074634569761766,1.1773292515025793,3.5007444209956686,35,0.7449108619991351,3895,FALSE,0.32344683921867895,0.6638807745701447
0.2980588140003966,1.225415442027511,3.2238405556313072,36,0.6807687991512615,6719,FALSE,0.32344683921867895,0.6638807745701447
0.2928493678535919,1.2397843849135572,3.4528672641444347,37,0.6858187520553649,6602,FALSE,0.32344683921867895,0.6638807745701447
0.23125889377847172,1.1742251620631858,3.119562621220014,38,0.7241093166366593,4975,FALSE,0.32344683921867895,0.6638807745701447
1.3450048123007845,1.9994962498600684,2.585113548129149,39,0.3717513889177886,515,TRUE,0.32344683921867895,0.6638807745701447
0.3028759459370259,1.1192533452391897,2.3654429048139325,4,0.6736729431226586,2418,FALSE,0.32344683921867895,0.6638807745701447
0.3856404294524461,1.3007384298823497,2.617816828538606,40,0.6249021370672125,10314,TRUE,0.32344683921867895,0.6638807745701447
0.20341312725539012,1.1339472300985232,3.2388139686614794,41,0.745113849806614,3946,FALSE,0.32344683921867895,0.6638807745701447
0.2271898953651847,1.1963854310742275,3.384014599362526,42,0.7285760352564964,5970,FALSE,0.32344683921867895,0.6638807745701447
0.1390431358559844,1.123836461492313,3.279308964710811,43,0.7946424225784512,4285,FALSE,0.32344683921867895,0.6638807745701447
0.21975149387621434,1.1780386211101825,2.8423761265431198,44,0.7353834966899456,7060,FALSE,0.32344683921867895,0.6638807745701447
0.3855685225608708,1.3113308557622918,2.5487214972373895,45,0.6239324077417514,8397,TRUE,0.32344683921867895,0.6638807745701447
0.5064697585764175,1.1577952346618816,1.7981130254675692,46,0.549634008944144,2321,TRUE,0.32344683921867895,0.6638807745701447
0.26893411829263786,1.2799294936452386,2.9154832732322635,47,0.7019103211431619,6881,FALSE,0.32344683921867895,0.6638807745701447
0.18726035486099707,1.1825115321706212,3.524524990653166,48,0.7597352731740691,5362,FALSE,0.32344683921867895,0.6638807745701447
0.3097027024926687,1.2261349085051014,3.3285337375807242,49,0.6716466565402249,4626,FALSE,0.32344683921867895,0.6638807745701447
0.3071570978024146,1.171576102877763,3.033257393296704,5,0.6709732767283235,5822,FALSE,0.32344683921867895,0.6638807745701447
0.3078438485487743,1.267035796078774,2.809633229780048,50,0.6752887139495124,7244,FALSE,0.32344683921867895,0.6638807745701447
0.15428370381315482,1.1480992224530355,3.304554779246787,51,0.7825070380290097,5313,FALSE,0.32344683921867895,0.6638807745701447
0.26721433864086097,1.172075194286914,2.8739132618315275,52,0.6980625664376393,7878,FALSE,0.32344683921867895,0.6638807745701447
0.21165757694035311,1.1342728766974113,3.305308395005089,53,0.7401853731686655,6369,FALSE,0.32344683921867895,0.6638807745701447
0.36651459753878884,1.1926623909665774,2.8014452980369917,54,0.6322079918828396,8264,TRUE,0.32344683921867895,0.6638807745701447
0.2928411330131768,1.2071501695794256,2.6469571328799724,55,0.6822095813080371,9885,FALSE,0.32344683921867895,0.6638807745701447
0.1127836070677121,1.114515684572895,3.244030179512707,56,0.8156824723730031,6376,FALSE,0.32344683921867895,0.6638807745701447
0.2293901245007806,1.16746491456256,3.3513162173147424,57,0.7283022976307023,6238,FALSE,0.32344683921867895,0.6638807745701447
0.2586748043789458,1.1765804145389829,3.088618629606532,58,0.7044796897051624,5570,FALSE,0.32344683921867895,0.6638807745701447
0.14549599963884832,1.126400205665807,3.0695110016073848,59,0.7880862683566758,4751,FALSE,0.32344683921867895,0.6638807745701447
0.4131463923280348,1.1268647924244881,2.566265084534958,6,0.6026848913839394,2410,TRUE,0.32344683921867895,0.6638807745701447
0.21895866802997044,1.1461047934214352,3.095121361768066,60,0.7325440023743528,5045,FALSE,0.32344683921867895,0.6638807745701447
0.22770564169078084,1.1756823156296061,3.366560633297929,61,0.7277603497878843,5593,FALSE,0.32344683921867895,0.6638807745701447
0.39227796224524547,1.2621895271210573,2.8207777272717185,62,0.6270404192566812,6404,TRUE,0.32344683921867895,0.6638807745701447
0.3286127824038762,1.2339662295160765,2.9843145231802333,63,0.6587167502288126,3716,TRUE,0.32344683921867895,0.6638807745701447
0.28323035921405026,1.1419033541785106,2.54266036358345,64,0.6884087465090358,6832,FALSE,0.32344683921867895,0.6638807745701447
0.24919750569423824,1.1611552217015955,3.341578954800674,65,0.7138382447550209,9185,FALSE,0.32344683921867895,0.6638807745701447
0.2463883305897528,1.2535471125116335,3.3303047463035265,66,0.7166828537661335,4113,FALSE,0.32344683921867895,0.6638807745701447
0.23434598367537574,1.2609342726989792,2.88073652651192,67,0.7294480895407179,2591,FALSE,0.32344683921867895,0.6638807745701447
0.13029845776087762,1.1550135936585868,3.267839025449393,68,0.80097212268225,5238,FALSE,0.32344683921867895,0.6638807745701447
0.30103245417852614,1.257956231327212,3.3837424316530247,69,0.6801627528481748,5750,FALSE,0.32344683921867895,0.6638807745701447
0.29749596257666283,1.2268026519046322,2.679336525814208,7,0.6799990182898064,9805,FALSE,0.32344683921867895,0.6638807745701447
0.2548577935701387,1.1416793188100525,3.2033880367872274,70,0.7072797218203696,3471,FALSE,0.32344683921867895,0.6638807745701447
0.3595727794588773,1.1948688684714985,3.002125585720411,71,0.6370824168327738,3214,TRUE,0.32344683921867895,0.6638807745701447
